% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.387	1	15	39	8	82	20	161	1
0.388	1	10	39	9	14	20	161	0
0.388	1	12	39	9	26	20	161	0
0.388	1	7	39	9	88	20	161	1
0.388	1	4	39	9	93	20	161	1
0.389	1	14	39	10	35	20	161	0
0.389	1	13	39	10	43	20	161	0
0.389	1	6	39	10	97	20	161	1
0.389	1	2	39	10	100	20	161	1
0.39	1	5	40	1	54	20	161	0
0.39	1	3	40	1	62	20	161	0
0.39	1	9	40	1	102	20	161	1
0.39	1	1	40	1	1	20	161	1
0.391	1	11	40	2	69	20	161	0
0.391	1	8	40	2	75	20	161	0
0.391	1	10	40	2	14	20	161	1
0.391	1	12	40	2	26	20	161	1
0.392	1	15	40	3	82	20	161	0
0.392	1	7	40	3	88	20	161	0
0.392	1	14	40	3	35	20	161	1
0.392	1	13	40	3	43	20	161	1
0.393	1	4	40	4	93	20	161	0
0.393	1	6	40	4	97	20	161	0
0.393	1	5	40	4	54	20	161	1
0.393	1	3	40	4	62	20	161	1
0.394	1	2	40	5	100	20	161	0
0.394	1	9	40	5	102	20	161	0
0.394	1	11	40	5	69	20	161	1
0.394	1	8	40	5	75	20	161	1
0.395	1	1	40	6	1	20	161	0
0.395	1	10	40	6	14	20	161	0
0.395	1	15	40	6	82	20	161	1
0.395	1	7	40	6	88	20	161	1
0.396	1	12	40	7	26	20	161	0
0.396	1	14	40	7	35	20	161	0
0.396	1	4	40	7	93	20	161	1
0.396	1	6	40	7	97	20	161	1
0.397	1	13	40	8	43	20	161	0
0.397	1	5	40	8	54	20	161	0
0.397	1	2	40	8	100	20	161	1
0.397	1	9	40	8	102	20	161	1
0.398	1	3	40	9	62	20	161	0
0.398	1	11	40	9	69	20	161	0
0.398	1	1	40	9	1	20	161	1
0.398	1	10	40	9	14	20	161	1
0.399	1	8	40	10	75	20	161	0
0.399	1	15	40	10	82	20	161	0
0.399	1	12	40	10	26	20	161	1
0.399	1	14	40	10	35	20	161	1
0.4	1	7	41	1	88	20	161	0
0.4	1	4	41	1	93	20	161	0
0.4	1	13	41	1	43	20	161	1
0.4	1	5	41	1	54	20	161	1
0.401	1	6	41	2	97	20	161	0
0.401	1	2	41	2	100	20	161	0
0.401	1	3	41	2	62	20	161	1
0.401	1	11	41	2	69	20	161	1
0.402	1	9	41	3	102	20	161	0
0.402	1	1	41	3	1	20	161	0
0.402	1	8	41	3	75	20	161	1
0.402	1	15	41	3	82	20	161	1
0.403	1	10	41	4	14	20	161	0
0.403	1	12	41	4	26	20	161	0
0.403	1	7	41	4	88	20	161	1
0.403	1	4	41	4	93	20	161	1
0.404	1	14	41	5	35	20	161	0
0.404	1	13	41	5	43	20	161	0
0.404	1	6	41	5	97	20	161	1
0.404	1	2	41	5	100	20	161	1
0.405	1	5	41	6	54	20	161	0
0.405	1	3	41	6	62	20	161	0
0.405	1	9	41	6	102	20	161	1
0.405	1	1	41	6	1	20	161	1
0.406	1	11	41	7	69	20	161	0
0.406	1	8	41	7	75	20	161	0
0.406	1	10	41	7	14	20	161	1
0.406	1	12	41	7	26	20	161	1
0.407	1	15	41	8	82	20	161	0
0.407	1	7	41	8	88	20	161	0
0.407	1	14	41	8	35	20	161	1
0.407	1	13	41	8	43	20	161	1
0.408	1	4	41	9	93	20	161	0
0.408	1	6	41	9	97	20	161	0
0.408	1	5	41	9	54	20	161	1
0.408	1	3	41	9	62	20	161	1
0.409	1	2	41	10	100	20	161	0
0.409	1	9	41	10	102	20	161	0
0.409	1	11	41	10	69	20	161	1
0.409	1	8	41	10	75	20	161	1
0.41	1	1	42	1	1	20	161	0
0.41	1	10	42	1	14	20	161	0
0.41	1	15	42	1	82	20	161	1
0.41	1	7	42	1	88	20	161	1
0.411	1	12	42	2	26	20	161	0
0.411	1	14	42	2	35	20	161	0
0.411	1	4	42	2	93	20	161	1
0.411	1	6	42	2	97	20	161	1
0.412	1	13	42	3	43	20	161	0
0.412	1	5	42	3	54	20	161	0
0.412	1	2	42	3	100	20	161	1
0.412	1	9	42	3	102	20	161	1
0.413	1	3	42	4	62	20	161	0
0.413	1	11	42	4	69	20	161	0
0.413	1	1	42	4	1	20	161	1
0.413	1	10	42	4	14	20	161	1
0.414	1	8	42	5	75	20	161	0
0.414	1	15	42	5	82	20	161	0
0.414	1	12	42	5	26	20	161	1
0.414	1	14	42	5	35	20	161	1
0.415	1	7	42	6	88	20	161	0
0.415	1	4	42	6	93	20	161	0
0.415	1	13	42	6	43	20	161	1
0.415	1	5	42	6	54	20	161	1
0.416	1	6	42	7	97	20	161	0
0.416	1	2	42	7	100	20	161	0
0.416	1	3	42	7	62	20	161	1
0.416	1	11	42	7	69	20	161	1
0.417	1	9	42	8	102	20	161	0
0.417	1	1	42	8	1	20	161	0
0.417	1	8	42	8	75	20	161	1
0.417	1	15	42	8	82	20	161	1
0.418	1	10	42	9	14	20	161	0
0.418	1	12	42	9	26	20	161	0
0.418	1	7	42	9	88	20	161	1
0.418	1	4	42	9	93	20	161	1
0.419	1	14	42	10	35	20	161	0
0.419	1	13	42	10	43	20	161	0
0.419	1	6	42	10	97	20	161	1
0.419	1	2	42	10	100	20	161	1
0.42	1	5	43	1	54	20	161	0
0.42	1	3	43	1	62	20	161	0
0.42	1	9	43	1	102	20	161	1
0.42	1	1	43	1	1	20	161	1
0.421	1	11	43	2	69	20	161	0
0.421	1	8	43	2	75	20	161	0
0.421	1	10	43	2	14	20	161	1
0.421	1	12	43	2	26	20	161	1
0.422	1	15	43	3	82	20	161	0
0.422	1	7	43	3	88	20	161	0
0.422	1	14	43	3	35	20	161	1
0.422	1	13	43	3	43	20	161	1
0.423	1	4	43	4	93	20	161	0
0.423	1	6	43	4	97	20	161	0
0.423	1	5	43	4	54	20	161	1
0.423	1	3	43	4	62	20	161	1
0.424	1	2	43	5	100	20	161	0
0.424	1	9	43	5	102	20	161	0
0.424	1	11	43	5	69	20	161	1
0.424	1	8	43	5	75	20	161	1
0.425	1	1	43	6	1	20	161	0
0.425	1	10	43	6	14	20	161	0
0.425	1	15	43	6	82	20	161	1
0.425	1	7	43	6	88	20	161	1
0.426	1	12	43	7	26	20	161	0
0.426	1	14	43	7	35	20	161	0
0.426	1	4	43	7	93	20	161	1
0.426	1	6	43	7	97	20	161	1
0.427	1	13	43	8	43	20	161	0
0.427	1	5	43	8	54	20	161	0
0.427	1	2	43	8	100	20	161	1
0.427	1	9	43	8	102	20	161	1
0.428	1	3	43	9	62	20	161	0
0.428	1	11	43	9	69	20	161	0
0.428	1	1	43	9	1	20	161	1
0.428	1	10	43	9	14	20	161	1
0.429	1	8	43	10	75	20	161	0
0.429	1	15	43	10	82	20	161	0
0.429	1	12	43	10	26	20	161	1
0.429	1	14	43	10	35	20	161	1
0.43	1	7	44	1	88	20	161	0
0.43	1	4	44	1	93	20	161	0
0.43	1	13	44	1	43	20	161	1
0.43	1	5	44	1	54	20	161	1
0.431	1	6	44	2	97	20	161	0
0.431	1	2	44	2	100	20	161	0
0.431	1	3	44	2	62	20	161	1
0.431	1	11	44	2	69	20	161	1
0.432	1	9	44	3	102	20	161	0
0.432	1	1	44	3	1	20	161	0
0.432	1	8	44	3	75	20	161	1
0.432	1	15	44	3	82	20	161	1
0.433	1	10	44	4	14	20	161	0
0.433	1	12	44	4	26	20	161	0
0.433	1	7	44	4	88	20	161	1
0.433	1	4	44	4	93	20	161	1
0.434	1	14	44	5	35	20	161	0
0.434	1	13	44	5	43	20	161	0
0.434	1	6	44	5	97	20	161	1
0.434	1	2	44	5	100	20	161	1
0.435	1	5	44	6	54	20	161	0
0.435	1	3	44	6	62	20	161	0
0.435	1	9	44	6	102	20	161	1
0.435	1	1	44	6	1	20	161	1
0.436	1	11	44	7	69	20	161	0
0.436	1	8	44	7	75	20	161	0
0.436	1	10	44	7	14	20	161	1
0.436	1	12	44	7	26	20	161	1
0.437	1	15	44	8	82	20	161	0
0.437	1	7	44	8	88	20	161	0
0.437	1	14	44	8	35	20	161	1
0.437	1	13	44	8	43	20	161	1
0.438	1	4	44	9	93	20	161	0
0.438	1	6	44	9	97	20	161	0
0.438	1	5	44	9	54	20	161	1
0.438	1	3	44	9	62	20	161	1
0.439	1	2	44	10	100	20	161	0
0.439	1	9	44	10	102	20	161	0
0.439	1	11	44	10	69	20	161	1
0.439	1	8	44	10	75	20	161	1
0.44	1	1	45	1	1	20	161	0
0.44	1	10	45	1	14	20	161	0
0.44	1	15	45	1	82	20	161	1
0.44	1	7	45	1	88	20	161	1
0.441	1	12	45	2	26	20	161	0
0.441	1	14	45	2	35	20	161	0
0.441	1	4	45	2	93	20	161	1
0.441	1	6	45	2	97	20	161	1
0.442	1	13	45	3	43	20	161	0
0.442	1	5	45	3	54	20	161	0
0.442	1	2	45	3	100	20	161	1
0.442	1	9	45	3	102	20	161	1
0.443	1	3	45	4	62	20	161	0
0.443	1	11	45	4	69	20	161	0
0.443	1	1	45	4	1	20	161	1
0.443	1	10	45	4	14	20	161	1
0.444	1	8	45	5	75	20	161	0
0.444	1	15	45	5	82	20	161	0
0.444	1	12	45	5	26	20	161	1
0.444	1	14	45	5	35	20	161	1
0.445	1	7	45	6	88	20	161	0
0.445	1	4	45	6	93	20	161	0
0.445	1	13	45	6	43	20	161	1
0.445	1	5	45	6	54	20	161	1
0.446	1	6	45	7	97	20	161	0
0.446	1	2	45	7	100	20	161	0
0.446	1	3	45	7	62	20	161	1
0.446	1	11	45	7	69	20	161	1
0.447	1	9	45	8	102	20	161	0
0.447	1	1	45	8	1	20	161	0
0.447	1	8	45	8	75	20	161	1
0.447	1	15	45	8	82	20	161	1
0.448	1	10	45	9	14	20	161	0
0.448	1	12	45	9	26	20	161	0
0.448	1	7	45	9	88	20	161	1
0.448	1	4	45	9	93	20	161	1
0.449	1	14	45	10	35	20	161	0
0.449	1	13	45	10	43	20	161	0
0.449	1	6	45	10	97	20	161	1
0.449	1	2	45	10	100	20	161	1
0.45	1	5	46	1	54	20	161	0
0.45	1	3	46	1	62	20	161	0
0.45	1	9	46	1	102	20	161	1
0.45	1	1	46	1	1	20	161	1
0.451	1	11	46	2	69	20	161	0
0.451	1	8	46	2	75	20	161	0
0.451	1	10	46	2	14	20	161	1
0.451	1	12	46	2	26	20	161	1
0.452	1	15	46	3	82	20	161	0
0.452	1	7	46	3	88	20	161	0
0.452	1	14	46	3	35	20	161	1
0.452	1	13	46	3	43	20	161	1
0.453	1	4	46	4	93	20	161	0
0.453	1	6	46	4	97	20	161	0
0.453	1	5	46	4	54	20	161	1
0.453	1	3	46	4	62	20	161	1
0.454	1	2	46	5	100	20	161	0
0.454	1	9	46	5	102	20	161	0
0.454	1	11	46	5	69	20	161	1
0.454	1	8	46	5	75	20	161	1
0.455	1	1	46	6	1	20	161	0
0.455	1	10	46	6	14	20	161	0
0.455	1	15	46	6	82	20	161	1
0.455	1	7	46	6	88	20	161	1
0.456	1	12	46	7	26	20	161	0
0.456	1	14	46	7	35	20	161	0
0.456	1	4	46	7	93	20	161	1
0.456	1	6	46	7	97	20	161	1
0.457	1	13	46	8	43	20	161	0
0.457	1	5	46	8	54	20	161	0
0.457	1	2	46	8	100	20	161	1
0.457	1	9	46	8	102	20	161	1
0.458	1	3	46	9	62	20	161	0
0.458	1	11	46	9	69	20	161	0
0.458	1	1	46	9	1	20	161	1
0.458	1	10	46	9	14	20	161	1
0.459	1	8	46	10	75	20	161	0
0.459	1	15	46	10	82	20	161	0
0.459	1	12	46	10	26	20	161	1
0.459	1	14	46	10	35	20	161	1
0.46	1	7	47	1	88	20	161	0
0.46	1	4	47	1	93	20	161	0
0.46	1	13	47	1	43	20	161	1
0.46	1	5	47	1	54	20	161	1
0.461	1	6	47	2	97	20	161	0
0.461	1	2	47	2	100	20	161	0
0.461	1	3	47	2	62	20	161	1
0.461	1	11	47	2	69	20	161	1
0.462	1	9	47	3	102	20	161	0
0.462	1	1	47	3	1	20	161	0
0.462	1	8	47	3	75	20	161	1
0.462	1	15	47	3	82	20	161	1
0.463	1	10	47	4	14	20	161	0
0.463	1	12	47	4	26	20	161	0
0.463	1	7	47	4	88	20	161	1
0.463	1	4	47	4	93	20	161	1
0.464	1	14	47	5	35	20	161	0
0.464	1	13	47	5	43	20	161	0
0.464	1	6	47	5	97	20	161	1
0.464	1	2	47	5	100	20	161	1
0.465	1	5	47	6	54	20	161	0
0.465	1	3	47	6	62	20	161	0
0.465	1	9	47	6	102	20	161	1
0.465	1	1	47	6	1	20	161	1
0.466	1	11	47	7	69	20	161	0
0.466	1	8	47	7	75	20	161	0
0.466	1	10	47	7	14	20	161	1
0.466	1	12	47	7	26	20	161	1
0.467	1	15	47	8	82	20	161	0
0.467	1	7	47	8	88	20	161	0
0.467	1	14	47	8	35	20	161	1
0.467	1	13	47	8	43	20	161	1
0.468	1	4	47	9	93	20	161	0
0.468	1	6	47	9	97	20	161	0
0.468	1	5	47	9	54	20	161	1
0.468	1	3	47	9	62	20	161	1
0.469	1	2	47	10	100	20	161	0
0.469	1	9	47	10	102	20	161	0
0.469	1	11	47	10	69	20	161	1
0.469	1	8	47	10	75	20	161	1
0.47	1	1	48	1	1	20	161	0
0.47	1	10	48	1	14	20	161	0
0.47	1	15	48	1	82	20	161	1
0.47	1	7	48	1	88	20	161	1
0.471	1	12	48	2	26	20	161	0
0.471	1	14	48	2	35	20	161	0
0.471	1	4	48	2	93	20	161	1
0.471	1	6	48	2	97	20	161	1
0.472	1	13	48	3	43	20	161	0
0.472	1	5	48	3	54	20	161	0
0.472	1	2	48	3	100	20	161	1
0.472	1	9	48	3	102	20	161	1
0.473	1	3	48	4	62	20	161	0
0.473	1	11	48	4	69	20	161	0
0.473	1	1	48	4	1	20	161	1
0.473	1	10	48	4	14	20	161	1
0.474	1	8	48	5	75	20	161	0
0.474	1	15	48	5	82	20	161	0
0.474	1	12	48	5	26	20	161	1
0.474	1	14	48	5	35	20	161	1
0.475	1	7	48	6	88	20	161	0
0.475	1	4	48	6	93	20	161	0
0.475	1	13	48	6	43	20	161	1
0.475	1	5	48	6	54	20	161	1
0.476	1	6	48	7	97	20	161	0
0.476	1	2	48	7	100	20	161	0
0.476	1	3	48	7	62	20	161	1
0.476	1	11	48	7	69	20	161	1
0.477	1	9	48	8	102	20	161	0
0.477	1	1	48	8	1	20	161	0
0.477	1	8	48	8	75	20	161	1
0.477	1	15	48	8	82	20	161	1
0.478	1	10	48	9	14	20	161	0
0.478	1	12	48	9	26	20	161	0
0.478	1	7	48	9	88	20	161	1
0.478	1	4	48	9	93	20	161	1
0.479	1	14	48	10	35	20	161	0
0.479	1	13	48	10	43	20	161	0
0.479	1	6	48	10	97	20	161	1
0.479	1	2	48	10	100	20	161	1
0.48	1	5	49	1	54	20	161	0
0.48	1	3	49	1	62	20	161	0
0.48	1	9	49	1	102	20	161	1
0.48	1	1	49	1	1	20	161	1
0.481	1	11	49	2	69	20	161	0
0.481	1	8	49	2	75	20	161	0
0.481	1	10	49	2	14	20	161	1
0.481	1	12	49	2	26	20	161	1
0.482	1	15	49	3	82	20	161	0
0.482	1	7	49	3	88	20	161	0
0.482	1	14	49	3	35	20	161	1
0.482	1	13	49	3	43	20	161	1
0.483	1	4	49	4	93	20	161	0
0.483	1	6	49	4	97	20	161	0
0.483	1	5	49	4	54	20	161	1
0.483	1	3	49	4	62	20	161	1
0.484	1	2	49	5	100	20	161	0
0.484	1	9	49	5	102	20	161	0
0.484	1	11	49	5	69	20	161	1
0.484	1	8	49	5	75	20	161	1
0.485	1	1	49	6	1	20	161	0
0.485	1	10	49	6	14	20	161	0
0.485	1	15	49	6	82	20	161	1
0.485	1	7	49	6	88	20	161	1
0.486	1	12	49	7	26	20	161	0
0.486	1	14	49	7	35	20	161	0
0.486	1	4	49	7	93	20	161	1
0.486	1	6	49	7	97	20	161	1
0.487	1	13	49	8	43	20	161	0
0.487	1	5	49	8	54	20	161	0
0.487	1	2	49	8	100	20	161	1
0.487	1	9	49	8	102	20	161	1
0.488	1	3	49	9	62	20	161	0
0.488	1	11	49	9	69	20	161	0
0.488	1	1	49	9	1	20	161	1
0.488	1	10	49	9	14	20	161	1
0.489	1	8	49	10	75	20	161	0
0.489	1	15	49	10	82	20	161	0
0.489	1	12	49	10	26	20	161	1
0.489	1	14	49	10	35	20	161	1
0.49	1	7	50	1	88	20	161	0
0.49	1	4	50	1	93	20	161	0
0.49	1	13	50	1	43	20	161	1
0.49	1	5	50	1	54	20	161	1
0.491	1	6	50	2	97	20	161	0
0.491	1	2	50	2	100	20	161	0
0.491	1	3	50	2	62	20	161	1
0.491	1	11	50	2	69	20	161	1
0.492	1	9	50	3	102	20	161	0
0.492	1	1	50	3	1	20	161	0
0.492	1	8	50	3	75	20	161	1
0.492	1	15	50	3	82	20	161	1
0.493	1	10	50	4	14	20	161	0
0.493	1	12	50	4	26	20	161	0
0.493	1	7	50	4	88	20	161	1
0.493	1	4	50	4	93	20	161	1
0.494	1	14	50	5	35	20	161	0
0.494	1	13	50	5	43	20	161	0
0.494	1	6	50	5	97	20	161	1
0.494	1	2	50	5	100	20	161	1
0.495	1	5	50	6	54	20	161	0
0.495	1	3	50	6	62	20	161	0
0.495	1	9	50	6	102	20	161	1
0.495	1	1	50	6	1	20	161	1
0.496	1	11	50	7	69	20	161	0
0.496	1	8	50	7	75	20	161	0
0.496	1	10	50	7	14	20	161	1
0.496	1	12	50	7	26	20	161	1
0.497	1	15	50	8	82	20	161	0
0.497	1	7	50	8	88	20	161	0
0.497	1	14	50	8	35	20	161	1
0.497	1	13	50	8	43	20	161	1
0.498	1	4	50	9	93	20	161	0
0.498	1	6	50	9	97	20	161	0
0.498	1	5	50	9	54	20	161	1
0.498	1	3	50	9	62	20	161	1
0.499	1	2	50	10	100	20	161	0
0.499	1	9	50	10	102	20	161	0
0.499	1	11	50	10	69	20	161	1
0.499	1	8	50	10	75	20	161	1
0.5	1	1	51	1	1	20	161	0
0.5	1	10	51	1	14	20	161	0
0.5	1	15	51	1	82	20	161	1
0.5	1	7	51	1	88	20	161	1
0.501	1	12	51	2	26	20	161	0
0.501	1	14	51	2	35	20	161	0
0.501	1	4	51	2	93	20	161	1
0.501	1	6	51	2	97	20	161	1
0.502	1	13	51	3	43	20	161	0
0.502	1	5	51	3	54	20	161	0
0.502	1	2	51	3	100	20	161	1
0.502	1	9	51	3	102	20	161	1
0.503	1	3	51	4	62	20	161	0
0.503	1	11	51	4	69	20	161	0
0.503	1	1	51	4	1	20	161	1
0.503	1	10	51	4	14	20	161	1
0.504	1	8	51	5	75	20	161	0
0.504	1	15	51	5	82	20	161	0
0.504	1	12	51	5	26	20	161	1
0.504	1	14	51	5	35	20	161	1
0.505	1	7	51	6	88	20	161	0
0.505	1	4	51	6	93	20	161	0
0.505	1	13	51	6	43	20	161	1
0.505	1	5	51	6	54	20	161	1
0.506	1	6	51	7	97	20	161	0
0.506	1	2	51	7	100	20	161	0
0.506	1	3	51	7	62	20	161	1
0.506	1	11	51	7	69	20	161	1
0.507	1	9	51	8	102	20	161	0
0.507	1	1	51	8	1	20	161	0
0.507	1	8	51	8	75	20	161	1
0.507	1	15	51	8	82	20	161	1
0.508	1	10	51	9	14	20	161	0
0.508	1	12	51	9	26	20	161	0
0.508	1	7	51	9	88	20	161	1
0.508	1	4	51	9	93	20	161	1
0.509	1	14	51	10	35	20	161	0
0.509	1	13	51	10	43	20	161	0
0.509	1	6	51	10	97	20	161	1
0.509	1	2	51	10	100	20	161	1
0.51	1	5	52	1	54	20	161	0
0.51	1	3	52	1	62	20	161	0
0.51	1	9	52	1	102	20	161	1
0.51	1	1	52	1	1	20	161	1
0.511	1	11	52	2	69	20	161	0
0.511	1	8	52	2	75	20	161	0
0.511	1	10	52	2	14	20	161	1
0.511	1	12	52	2	26	20	161	1
0.512	1	15	52	3	82	20	161	0
0.512	1	7	52	3	88	20	161	0
0.512	1	14	52	3	35	20	161	1
0.512	1	13	52	3	43	20	161	1
0.513	1	4	52	4	93	20	161	0
0.513	1	6	52	4	97	20	161	0
0.513	1	5	52	4	54	20	161	1
0.513	1	3	52	4	62	20	161	1
0.514	1	2	52	5	100	20	161	0
0.514	1	9	52	5	102	20	161	0
0.514	1	11	52	5	69	20	161	1
0.514	1	8	52	5	75	20	161	1
0.515	1	1	52	6	1	20	161	0
0.515	1	10	52	6	14	20	161	0
0.515	1	15	52	6	82	20	161	1
0.515	1	7	52	6	88	20	161	1
0.516	1	12	52	7	26	20	161	0
0.516	1	14	52	7	35	20	161	0
0.516	1	4	52	7	93	20	161	1
0.516	1	6	52	7	97	20	161	1
0.517	1	13	52	8	43	20	161	0
0.517	1	5	52	8	54	20	161	0
0.517	1	2	52	8	100	20	161	1
0.517	1	9	52	8	102	20	161	1
0.518	1	3	52	9	62	20	161	0
0.518	1	11	52	9	69	20	161	0
0.518	1	1	52	9	1	20	161	1
0.518	1	10	52	9	14	20	161	1
0.519	1	8	52	10	75	20	161	0
0.519	1	15	52	10	82	20	161	0
0.519	1	12	52	10	26	20	161	1
0.519	1	14	52	10	35	20	161	1
0.52	1	7	53	1	88	20	161	0
0.52	1	4	53	1	93	20	161	0
0.52	1	13	53	1	43	20	161	1
0.52	1	5	53	1	54	20	161	1
0.521	1	6	53	2	97	20	161	0
0.521	1	2	53	2	100	20	161	0
0.521	1	3	53	2	62	20	161	1
0.521	1	11	53	2	69	20	161	1
0.522	1	9	53	3	102	20	161	0
0.522	1	1	53	3	1	20	161	0
0.522	1	8	53	3	75	20	161	1
0.522	1	15	53	3	82	20	161	1
0.523	1	10	53	4	14	20	161	0
0.523	1	12	53	4	26	20	161	0
0.523	1	7	53	4	88	20	161	1
0.523	1	4	53	4	93	20	161	1
0.524	1	14	53	5	35	20	161	0
0.524	1	13	53	5	43	20	161	0
0.524	1	6	53	5	97	20	161	1
0.524	1	2	53	5	100	20	161	1
0.525	1	5	53	6	54	20	161	0
0.525	1	3	53	6	62	20	161	0
0.525	1	9	53	6	102	20	161	1
0.525	1	1	53	6	1	20	161	1
0.526	1	11	53	7	69	20	161	0
0.526	1	8	53	7	75	20	161	0
0.526	1	10	53	7	14	20	161	1
0.526	1	12	53	7	26	20	161	1
0.527	1	15	53	8	82	20	161	0
0.527	1	7	53	8	88	20	161	0
0.527	1	14	53	8	35	20	161	1
0.527	1	13	53	8	43	20	161	1
0.528	1	4	53	9	93	20	161	0
0.528	1	6	53	9	97	20	161	0
0.528	1	5	53	9	54	20	161	1
0.528	1	3	53	9	62	20	161	1
0.529	1	2	53	10	100	20	161	0
0.529	1	9	53	10	102	20	161	0
0.529	1	11	53	10	69	20	161	1
0.529	1	8	53	10	75	20	161	1
0.53	1	1	54	1	1	20	161	0
0.53	1	10	54	1	14	20	161	0
0.53	1	15	54	1	82	20	161	1
0.53	1	7	54	1	88	20	161	1
0.531	1	12	54	2	26	20	161	0
0.531	1	14	54	2	35	20	161	0
0.531	1	4	54	2	93	20	161	1
0.531	1	6	54	2	97	20	161	1
0.532	1	13	54	3	43	20	161	0
0.532	1	5	54	3	54	20	161	0
0.532	1	2	54	3	100	20	161	1
0.532	1	9	54	3	102	20	161	1
0.533	1	3	54	4	62	20	161	0
0.533	1	11	54	4	69	20	161	0
0.533	1	1	54	4	1	20	161	1
0.533	1	10	54	4	14	20	161	1
0.534	1	8	54	5	75	20	161	0
0.534	1	15	54	5	82	20	161	0
0.534	1	12	54	5	26	20	161	1
0.534	1	14	54	5	35	20	161	1
0.535	1	7	54	6	88	20	161	0
0.535	1	4	54	6	93	20	161	0
0.535	1	13	54	6	43	20	161	1
0.535	1	5	54	6	54	20	161	1
0.536	1	6	54	7	97	20	161	0
0.536	1	2	54	7	100	20	161	0
0.536	1	3	54	7	62	20	161	1
0.536	1	11	54	7	69	20	161	1
0.537	1	9	54	8	102	20	161	0
0.537	1	1	54	8	1	20	161	0
0.537	1	8	54	8	75	20	161	1
0.537	1	15	54	8	82	20	161	1
0.538	1	10	54	9	14	20	161	0
0.538	1	12	54	9	26	20	161	0
0.538	1	7	54	9	88	20	161	1
0.538	1	4	54	9	93	20	161	1
0.539	1	14	54	10	35	20	161	0
0.539	1	13	54	10	43	20	161	0
0.539	1	6	54	10	97	20	161	1
0.539	1	2	54	10	100	20	161	1
0.54	1	5	55	1	54	20	161	0
0.54	1	3	55	1	62	20	161	0
0.54	1	9	55	1	102	20	161	1
0.54	1	1	55	1	1	20	161	1
0.541	1	11	55	2	69	20	161	0
0.541	1	8	55	2	75	20	161	0
0.541	1	10	55	2	14	20	161	1
0.541	1	12	55	2	26	20	161	1
0.542	1	15	55	3	82	20	161	0
0.542	1	7	55	3	88	20	161	0
0.542	1	14	55	3	35	20	161	1
0.542	1	13	55	3	43	20	161	1
0.543	1	4	55	4	93	20	161	0
0.543	1	6	55	4	97	20	161	0
0.543	1	5	55	4	54	20	161	1
0.543	1	3	55	4	62	20	161	1
0.544	1	2	55	5	100	20	161	0
0.544	1	9	55	5	102	20	161	0
0.544	1	11	55	5	69	20	161	1
0.544	1	8	55	5	75	20	161	1
0.545	1	1	55	6	1	20	161	0
0.545	1	10	55	6	14	20	161	0
0.545	1	15	55	6	82	20	161	1
0.545	1	7	55	6	88	20	161	1
0.546	1	12	55	7	26	20	161	0
0.546	1	14	55	7	35	20	161	0
0.546	1	4	55	7	93	20	161	1
0.546	1	6	55	7	97	20	161	1
0.547	1	13	55	8	43	20	161	0
0.547	1	5	55	8	54	20	161	0
0.547	1	2	55	8	100	20	161	1
0.547	1	9	55	8	102	20	161	1
0.548	1	3	55	9	62	20	161	0
0.548	1	11	55	9	69	20	161	0
0.548	1	1	55	9	1	20	161	1
0.548	1	10	55	9	14	20	161	1
0.549	1	8	55	10	75	20	161	0
0.549	1	15	55	10	82	20	161	0
0.549	1	12	55	10	26	20	161	1
0.549	1	14	55	10	35	20	161	1
0.55	1	7	56	1	88	20	161	0
0.55	1	4	56	1	93	20	161	0
0.55	1	13	56	1	43	20	161	1
0.55	1	5	56	1	54	20	161	1
0.551	1	6	56	2	97	20	161	0
0.551	1	2	56	2	100	20	161	0
0.551	1	3	56	2	62	20	161	1
0.551	1	11	56	2	69	20	161	1
0.552	1	9	56	3	102	20	161	0
0.552	1	1	56	3	1	20	161	0
0.552	1	8	56	3	75	20	161	1
0.552	1	15	56	3	82	20	161	1
0.553	1	10	56	4	14	20	161	0
0.553	1	12	56	4	26	20	161	0
0.553	1	7	56	4	88	20	161	1
0.553	1	4	56	4	93	20	161	1
0.554	1	14	56	5	35	20	161	0
0.554	1	13	56	5	43	20	161	0
0.554	1	6	56	5	97	20	161	1
0.554	1	2	56	5	100	20	161	1
0.555	1	5	56	6	54	20	161	0
0.555	1	3	56	6	62	20	161	0
0.555	1	9	56	6	102	20	161	1
0.555	1	1	56	6	1	20	161	1
0.556	1	11	56	7	69	20	161	0
0.556	1	8	56	7	75	20	161	0
0.556	1	10	56	7	14	20	161	1
0.556	1	12	56	7	26	20	161	1
0.557	1	15	56	8	82	20	161	0
0.557	1	7	56	8	88	20	161	0
0.557	1	14	56	8	35	20	161	1
0.557	1	13	56	8	43	20	161	1
0.558	1	4	56	9	93	20	161	0
0.558	1	6	56	9	97	20	161	0
0.558	1	5	56	9	54	20	161	1
0.558	1	3	56	9	62	20	161	1
0.559	1	2	56	10	100	20	161	0
0.559	1	9	56	10	102	20	161	0
0.559	1	11	56	10	69	20	161	1
0.559	1	8	56	10	75	20	161	1
0.56	1	1	57	1	1	20	161	0
0.56	1	10	57	1	14	20	161	0
0.56	1	15	57	1	82	20	161	1
0.56	1	7	57	1	88	20	161	1
0.561	1	12	57	2	26	20	161	0
0.561	1	14	57	2	35	20	161	0
0.561	1	4	57	2	93	20	161	1
0.561	1	6	57	2	97	20	161	1
0.562	1	13	57	3	43	20	161	0
