% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
743	1	15	82	0	20	161	0	1	0
743	2	13	43	0	20	161	0	1	1
743	2	14	35	0	20	161	0	1	1
744	1	6	97	0	20	161	0	1	0
744	1	4	93	0	20	161	0	1	0
744	2	3	62	0	20	161	0	1	1
744	2	5	54	0	20	161	0	1	1
745	1	9	102	0	20	161	0	1	0
745	1	2	100	0	20	161	0	1	0
745	2	11	69	0	20	161	0	1	1
745	2	8	75	0	20	161	0	1	1
746	1	10	14	0	20	161	0	1	0
746	1	1	1	0	20	161	0	1	0
746	2	15	82	0	20	161	0	1	1
746	2	7	88	0	20	161	0	1	1
747	1	12	26	0	20	161	0	1	0
747	1	14	35	0	20	161	0	1	0
747	2	4	93	0	20	161	0	1	1
747	2	6	97	0	20	161	0	1	1
748	1	5	54	0	20	161	0	1	0
748	1	13	43	0	20	161	0	1	0
748	2	2	100	0	20	161	0	1	1
748	2	9	102	0	20	161	0	1	1
749	1	3	62	0	20	161	0	1	0
749	1	11	69	0	20	161	0	1	0
749	2	1	1	0	20	161	0	1	1
749	2	10	14	0	20	161	0	1	1
750	1	15	82	0	20	161	0	1	0
750	1	8	75	0	20	161	0	1	0
750	2	12	26	0	20	161	0	1	1
750	2	14	35	0	20	161	0	1	1
751	1	7	88	0	20	161	0	1	0
751	1	4	93	0	20	161	0	1	0
751	2	13	43	0	20	161	0	1	1
751	2	5	54	0	20	161	0	1	1
752	1	6	97	0	20	161	0	1	0
752	1	2	100	0	20	161	0	1	0
752	2	11	69	0	20	161	0	1	1
752	2	3	62	0	20	161	0	1	1
753	1	9	102	0	20	161	0	1	0
753	1	1	1	0	20	161	0	1	0
753	2	15	82	0	20	161	0	1	1
753	2	8	75	0	20	161	0	1	1
754	1	10	14	0	20	161	0	1	0
754	1	12	26	0	20	161	0	1	0
754	2	4	93	0	20	161	0	1	1
754	2	7	88	0	20	161	0	1	1
755	1	14	35	0	20	161	0	1	0
755	1	13	43	0	20	161	0	1	0
755	2	2	100	0	20	161	0	1	1
755	2	6	97	0	20	161	0	1	1
756	1	5	54	0	20	161	0	1	0
756	1	3	62	0	20	161	0	1	0
756	2	1	1	0	20	161	0	1	1
756	2	9	102	0	20	161	0	1	1
757	1	8	75	0	20	161	0	1	0
757	1	11	69	0	20	161	0	1	0
757	2	12	26	0	20	161	0	1	1
757	2	10	14	0	20	161	0	1	1
758	1	7	88	0	20	161	0	1	0
758	1	15	82	0	20	161	0	1	0
758	2	13	43	0	20	161	0	1	1
758	2	14	35	0	20	161	0	1	1
759	1	6	97	0	20	161	0	1	0
759	1	4	93	0	20	161	0	1	0
759	2	3	62	0	20	161	0	1	1
759	2	5	54	0	20	161	0	1	1
760	1	9	102	0	20	161	0	1	0
760	1	2	100	0	20	161	0	1	0
760	2	11	69	0	20	161	0	1	1
760	2	8	75	0	20	161	0	1	1
761	1	10	14	0	20	161	0	1	0
761	1	1	1	0	20	161	0	1	0
761	2	15	82	0	20	161	0	1	1
761	2	7	88	0	20	161	0	1	1
762	1	12	26	0	20	161	0	1	0
762	1	14	35	0	20	161	0	1	0
762	2	4	93	0	20	161	0	1	1
762	2	6	97	0	20	161	0	1	1
763	1	5	54	0	20	161	0	1	0
763	1	13	43	0	20	161	0	1	0
763	2	2	100	0	20	161	0	1	1
763	2	9	102	0	20	161	0	1	1
764	1	3	62	0	20	161	0	1	0
764	1	11	69	0	20	161	0	1	0
764	2	1	1	0	20	161	0	1	1
764	2	10	14	0	20	161	0	1	1
765	1	15	82	0	20	161	0	1	0
765	1	8	75	0	20	161	0	1	0
765	2	12	26	0	20	161	0	1	1
765	2	14	35	0	20	161	0	1	1
766	1	7	88	0	20	161	0	1	0
766	1	4	93	0	20	161	0	1	0
766	2	13	43	0	20	161	0	1	1
766	2	5	54	0	20	161	0	1	1
767	1	6	97	0	20	161	0	1	0
767	1	2	100	0	20	161	0	1	0
767	2	11	69	0	20	161	0	1	1
767	2	3	62	0	20	161	0	1	1
768	1	9	102	0	20	161	0	1	0
768	1	1	1	0	20	161	0	1	0
768	2	15	82	0	20	161	0	1	1
768	2	8	75	0	20	161	0	1	1
769	1	10	14	0	20	161	0	1	0
769	1	12	26	0	20	161	0	1	0
769	2	4	93	0	20	161	0	1	1
769	2	7	88	0	20	161	0	1	1
770	1	14	35	0	20	161	0	1	0
770	1	13	43	0	20	161	0	1	0
770	2	2	100	0	20	161	0	1	1
770	2	6	97	0	20	161	0	1	1
771	1	5	54	0	20	161	0	1	0
771	1	3	62	0	20	161	0	1	0
771	2	1	1	0	20	161	0	1	1
771	2	9	102	0	20	161	0	1	1
772	1	8	75	0	20	161	0	1	0
772	1	11	69	0	20	161	0	1	0
772	2	12	26	0	20	161	0	1	1
772	2	10	14	0	20	161	0	1	1
773	1	7	88	0	20	161	0	1	0
773	1	15	82	0	20	161	0	1	0
773	2	13	43	0	20	161	0	1	1
773	2	14	35	0	20	161	0	1	1
774	1	6	97	0	20	161	0	1	0
774	1	4	93	0	20	161	0	1	0
774	2	3	62	0	20	161	0	1	1
774	2	5	54	0	20	161	0	1	1
775	1	9	102	0	20	161	0	1	0
775	1	2	100	0	20	161	0	1	0
775	2	11	69	0	20	161	0	1	1
775	2	8	75	0	20	161	0	1	1
776	1	10	14	0	20	161	0	1	0
776	1	1	1	0	20	161	0	1	0
776	2	15	82	0	20	161	0	1	1
776	2	7	88	0	20	161	0	1	1
777	1	12	26	0	20	161	0	1	0
777	1	14	35	0	20	161	0	1	0
777	2	4	93	0	20	161	0	1	1
777	2	6	97	0	20	161	0	1	1
778	1	5	54	0	20	161	0	1	0
778	1	13	43	0	20	161	0	1	0
778	2	2	100	0	20	161	0	1	1
778	2	9	102	0	20	161	0	1	1
779	1	3	62	0	20	161	0	1	0
779	1	11	69	0	20	161	0	1	0
779	2	1	1	0	20	161	0	1	1
779	2	10	14	0	20	161	0	1	1
780	1	15	82	0	20	161	0	1	0
780	1	8	75	0	20	161	0	1	0
780	2	12	26	0	20	161	0	1	1
780	2	14	35	0	20	161	0	1	1
781	1	7	88	0	20	161	0	1	0
781	1	4	93	0	20	161	0	1	0
781	2	13	43	0	20	161	0	1	1
781	2	5	54	0	20	161	0	1	1
782	1	6	97	0	20	161	0	1	0
782	1	2	100	0	20	161	0	1	0
782	2	11	69	0	20	161	0	1	1
782	2	3	62	0	20	161	0	1	1
783	1	9	102	0	20	161	0	1	0
783	1	1	1	0	20	161	0	1	0
783	2	15	82	0	20	161	0	1	1
783	2	8	75	0	20	161	0	1	1
784	1	10	14	0	20	161	0	1	0
784	1	12	26	0	20	161	0	1	0
784	2	4	93	0	20	161	0	1	1
784	2	7	88	0	20	161	0	1	1
785	1	14	35	0	20	161	0	1	0
785	1	13	43	0	20	161	0	1	0
785	2	2	100	0	20	161	0	1	1
785	2	6	97	0	20	161	0	1	1
786	1	5	54	0	20	161	0	1	0
786	1	3	62	0	20	161	0	1	0
786	2	1	1	0	20	161	0	1	1
786	2	9	102	0	20	161	0	1	1
787	1	8	75	0	20	161	0	1	0
787	1	11	69	0	20	161	0	1	0
787	2	12	26	0	20	161	0	1	1
787	2	10	14	0	20	161	0	1	1
788	1	7	88	0	20	161	0	1	0
788	1	15	82	0	20	161	0	1	0
788	2	13	43	0	20	161	0	1	1
788	2	14	35	0	20	161	0	1	1
789	1	6	97	0	20	161	0	1	0
789	1	4	93	0	20	161	0	1	0
789	2	3	62	0	20	161	0	1	1
789	2	5	54	0	20	161	0	1	1
790	1	9	102	0	20	161	0	1	0
790	1	2	100	0	20	161	0	1	0
790	2	11	69	0	20	161	0	1	1
790	2	8	75	0	20	161	0	1	1
791	1	10	14	0	20	161	0	1	0
791	1	1	1	0	20	161	0	1	0
791	2	15	82	0	20	161	0	1	1
791	2	7	88	0	20	161	0	1	1
792	1	12	26	0	20	161	0	1	0
792	1	14	35	0	20	161	0	1	0
792	2	4	93	0	20	161	0	1	1
792	2	6	97	0	20	161	0	1	1
793	1	5	54	0	20	161	0	1	0
793	1	13	43	0	20	161	0	1	0
793	2	2	100	0	20	161	0	1	1
793	2	9	102	0	20	161	0	1	1
794	1	3	62	0	20	161	0	1	0
794	1	11	69	0	20	161	0	1	0
794	2	1	1	0	20	161	0	1	1
794	2	10	14	0	20	161	0	1	1
795	1	15	82	0	20	161	0	1	0
795	1	8	75	0	20	161	0	1	0
795	2	12	26	0	20	161	0	1	1
795	2	14	35	0	20	161	0	1	1
796	1	7	88	0	20	161	0	1	0
796	1	4	93	0	20	161	0	1	0
796	2	13	43	0	20	161	0	1	1
796	2	5	54	0	20	161	0	1	1
797	1	6	97	0	20	161	0	1	0
797	1	2	100	0	20	161	0	1	0
797	2	11	69	0	20	161	0	1	1
797	2	3	62	0	20	161	0	1	1
798	1	9	102	0	20	161	0	1	0
798	1	1	1	0	20	161	0	1	0
798	2	15	82	0	20	161	0	1	1
798	2	8	75	0	20	161	0	1	1
799	1	10	14	0	20	161	0	1	0
799	1	12	26	0	20	161	0	1	0
799	2	4	93	0	20	161	0	1	1
799	2	7	88	0	20	161	0	1	1
800	1	14	35	0	20	161	0	1	0
800	1	13	43	0	20	161	0	1	0
800	2	2	100	0	20	161	0	1	1
800	2	6	97	0	20	161	0	1	1
801	1	5	54	0	20	161	0	1	0
801	1	3	62	0	20	161	0	1	0
801	2	1	1	0	20	161	0	1	1
801	2	9	102	0	20	161	0	1	1
802	1	8	75	0	20	161	0	1	0
802	1	11	69	0	20	161	0	1	0
802	2	12	26	0	20	161	0	1	1
802	2	10	14	0	20	161	0	1	1
803	1	7	88	0	20	161	0	1	0
803	1	15	82	0	20	161	0	1	0
803	2	13	43	0	20	161	0	1	1
803	2	14	35	0	20	161	0	1	1
804	1	6	97	0	20	161	0	1	0
804	1	4	93	0	20	161	0	1	0
804	2	3	62	0	20	161	0	1	1
804	2	5	54	0	20	161	0	1	1
805	1	9	102	0	20	161	0	1	0
805	1	2	100	0	20	161	0	1	0
805	2	11	69	0	20	161	0	1	1
805	2	8	75	0	20	161	0	1	1
806	1	10	14	0	20	161	0	1	0
806	1	1	1	0	20	161	0	1	0
806	2	15	82	0	20	161	0	1	1
806	2	7	88	0	20	161	0	1	1
807	1	12	26	0	20	161	0	1	0
807	1	14	35	0	20	161	0	1	0
807	2	4	93	0	20	161	0	1	1
807	2	6	97	0	20	161	0	1	1
808	1	5	54	0	20	161	0	1	0
808	1	13	43	0	20	161	0	1	0
808	2	2	100	0	20	161	0	1	1
808	2	9	102	0	20	161	0	1	1
809	1	3	62	0	20	161	0	1	0
809	1	11	69	0	20	161	0	1	0
809	2	1	1	0	20	161	0	1	1
809	2	10	14	0	20	161	0	1	1
810	1	15	82	0	20	161	0	1	0
810	1	8	75	0	20	161	0	1	0
810	2	12	26	0	20	161	0	1	1
810	2	14	35	0	20	161	0	1	1
811	1	7	88	0	20	161	0	1	0
811	1	4	93	0	20	161	0	1	0
811	2	13	43	0	20	161	0	1	1
811	2	5	54	0	20	161	0	1	1
812	1	6	97	0	20	161	0	1	0
812	1	2	100	0	20	161	0	1	0
812	2	11	69	0	20	161	0	1	1
812	2	3	62	0	20	161	0	1	1
813	1	9	102	0	20	161	0	1	0
813	1	1	1	0	20	161	0	1	0
813	2	15	82	0	20	161	0	1	1
813	2	8	75	0	20	161	0	1	1
814	1	10	14	0	20	161	0	1	0
814	1	12	26	0	20	161	0	1	0
814	2	4	93	0	20	161	0	1	1
814	2	7	88	0	20	161	0	1	1
815	1	14	35	0	20	161	0	1	0
815	1	13	43	0	20	161	0	1	0
815	2	2	100	0	20	161	0	1	1
815	2	6	97	0	20	161	0	1	1
816	1	5	54	0	20	161	0	1	0
816	1	3	62	0	20	161	0	1	0
816	2	1	1	0	20	161	0	1	1
816	2	9	102	0	20	161	0	1	1
817	1	8	75	0	20	161	0	1	0
817	1	11	69	0	20	161	0	1	0
817	2	12	26	0	20	161	0	1	1
817	2	10	14	0	20	161	0	1	1
818	1	7	88	0	20	161	0	1	0
818	1	15	82	0	20	161	0	1	0
818	2	13	43	0	20	161	0	1	1
818	2	14	35	0	20	161	0	1	1
819	1	6	97	0	20	161	0	1	0
819	1	4	93	0	20	161	0	1	0
819	2	3	62	0	20	161	0	1	1
819	2	5	54	0	20	161	0	1	1
820	1	9	102	0	20	161	0	1	0
820	1	2	100	0	20	161	0	1	0
820	2	11	69	0	20	161	0	1	1
820	2	8	75	0	20	161	0	1	1
821	1	10	14	0	20	161	0	1	0
821	1	1	1	0	20	161	0	1	0
821	2	15	82	0	20	161	0	1	1
821	2	7	88	0	20	161	0	1	1
822	1	12	26	0	20	161	0	1	0
822	1	14	35	0	20	161	0	1	0
822	2	4	93	0	20	161	0	1	1
822	2	6	97	0	20	161	0	1	1
823	1	5	54	0	20	161	0	1	0
823	1	13	43	0	20	161	0	1	0
823	2	2	100	0	20	161	0	1	1
823	2	9	102	0	20	161	0	1	1
824	1	3	62	0	20	161	0	1	0
824	1	11	69	0	20	161	0	1	0
824	2	1	1	0	20	161	0	1	1
824	2	10	14	0	20	161	0	1	1
825	1	15	82	0	20	161	0	1	0
825	1	8	75	0	20	161	0	1	0
825	2	12	26	0	20	161	0	1	1
825	2	14	35	0	20	161	0	1	1
826	1	7	88	0	20	161	0	1	0
826	1	4	93	0	20	161	0	1	0
826	2	13	43	0	20	161	0	1	1
826	2	5	54	0	20	161	0	1	1
827	1	6	97	0	20	161	0	1	0
827	1	2	100	0	20	161	0	1	0
827	2	11	69	0	20	161	0	1	1
827	2	3	62	0	20	161	0	1	1
828	1	9	102	0	20	161	0	1	0
828	1	1	1	0	20	161	0	1	0
828	2	15	82	0	20	161	0	1	1
828	2	8	75	0	20	161	0	1	1
829	1	10	14	0	20	161	0	1	0
829	1	12	26	0	20	161	0	1	0
829	2	4	93	0	20	161	0	1	1
829	2	7	88	0	20	161	0	1	1
830	1	14	35	0	20	161	0	1	0
830	1	13	43	0	20	161	0	1	0
830	2	2	100	0	20	161	0	1	1
830	2	6	97	0	20	161	0	1	1
831	1	5	54	0	20	161	0	1	0
831	1	3	62	0	20	161	0	1	0
831	2	1	1	0	20	161	0	1	1
831	2	9	102	0	20	161	0	1	1
832	1	8	75	0	20	161	0	1	0
832	1	11	69	0	20	161	0	1	0
832	2	12	26	0	20	161	0	1	1
832	2	10	14	0	20	161	0	1	1
833	1	7	88	0	20	161	0	1	0
833	1	15	82	0	20	161	0	1	0
833	2	13	43	0	20	161	0	1	1
833	2	14	35	0	20	161	0	1	1
834	1	6	97	0	20	161	0	1	0
834	1	4	93	0	20	161	0	1	0
834	2	3	62	0	20	161	0	1	1
834	2	5	54	0	20	161	0	1	1
835	1	9	102	0	20	161	0	1	0
835	1	2	100	0	20	161	0	1	0
835	2	11	69	0	20	161	0	1	1
835	2	8	75	0	20	161	0	1	1
836	1	10	14	0	20	161	0	1	0
836	1	1	1	0	20	161	0	1	0
836	2	15	82	0	20	161	0	1	1
836	2	7	88	0	20	161	0	1	1
837	1	12	26	0	20	161	0	1	0
837	1	14	35	0	20	161	0	1	0
837	2	4	93	0	20	161	0	1	1
837	2	6	97	0	20	161	0	1	1
838	1	5	54	0	20	161	0	1	0
838	1	13	43	0	20	161	0	1	0
838	2	2	100	0	20	161	0	1	1
838	2	9	102	0	20	161	0	1	1
839	1	3	62	0	20	161	0	1	0
839	1	11	69	0	20	161	0	1	0
839	2	1	1	0	20	161	0	1	1
839	2	10	14	0	20	161	0	1	1
840	1	15	82	0	20	161	0	1	0
840	1	8	75	0	20	161	0	1	0
840	2	12	26	0	20	161	0	1	1
840	2	14	35	0	20	161	0	1	1
841	1	7	88	0	20	161	0	1	0
841	1	4	93	0	20	161	0	1	0
841	2	13	43	0	20	161	0	1	1
841	2	5	54	0	20	161	0	1	1
842	1	6	97	0	20	161	0	1	0
842	1	2	100	0	20	161	0	1	0
842	2	11	69	0	20	161	0	1	1
842	2	3	62	0	20	161	0	1	1
843	1	9	102	0	20	161	0	1	0
843	1	1	1	0	20	161	0	1	0
843	2	15	82	0	20	161	0	1	1
843	2	8	75	0	20	161	0	1	1
844	1	10	14	0	20	161	0	1	0
844	1	12	26	0	20	161	0	1	0
844	2	4	93	0	20	161	0	1	1
844	2	7	88	0	20	161	0	1	1
845	1	14	35	0	20	161	0	1	0
845	1	13	43	0	20	161	0	1	0
845	2	2	100	0	20	161	0	1	1
845	2	6	97	0	20	161	0	1	1
846	1	5	54	0	20	161	0	1	0
846	1	3	62	0	20	161	0	1	0
846	2	1	1	0	20	161	0	1	1
846	2	9	102	0	20	161	0	1	1
847	1	8	75	0	20	161	0	1	0
847	1	11	69	0	20	161	0	1	0
847	2	12	26	0	20	161	0	1	1
847	2	10	14	0	20	161	0	1	1
848	1	7	88	0	20	161	0	1	0
848	1	15	82	0	20	161	0	1	0
848	2	13	43	0	20	161	0	1	1
848	2	14	35	0	20	161	0	1	1
849	1	6	97	0	20	161	0	1	0
849	1	4	93	0	20	161	0	1	0
849	2	3	62	0	20	161	0	1	1
849	2	5	54	0	20	161	0	1	1
850	1	9	102	0	20	161	0	1	0
850	1	2	100	0	20	161	0	1	0
850	2	11	69	0	20	161	0	1	1
850	2	8	75	0	20	161	0	1	1
851	1	10	14	0	20	161	0	1	0
851	1	1	1	0	20	161	0	1	0
851	2	15	82	0	20	161	0	1	1
851	2	7	88	0	20	161	0	1	1
852	1	12	26	0	20	161	0	1	0
852	1	14	35	0	20	161	0	1	0
852	2	4	93	0	20	161	0	1	1
852	2	6	97	0	20	161	0	1	1
853	1	5	54	0	20	161	0	1	0
853	1	13	43	0	20	161	0	1	0
853	2	2	100	0	20	161	0	1	1
853	2	9	102	0	20	161	0	1	1
854	1	3	62	0	20	161	0	1	0
854	1	11	69	0	20	161	0	1	0
854	2	1	1	0	20	161	0	1	1
854	2	10	14	0	20	161	0	1	1
855	1	15	82	0	20	161	0	1	0
855	1	8	75	0	20	161	0	1	0
855	2	12	26	0	20	161	0	1	1
855	2	14	35	0	20	161	0	1	1
856	1	7	88	0	20	161	0	1	0
856	1	4	93	0	20	161	0	1	0
856	2	13	43	0	20	161	0	1	1
856	2	5	54	0	20	161	0	1	1
857	1	6	97	0	20	161	0	1	0
857	1	2	100	0	20	161	0	1	0
857	2	11	69	0	20	161	0	1	1
857	2	3	62	0	20	161	0	1	1
858	1	9	102	0	20	161	0	1	0
858	1	1	1	0	20	161	0	1	0
858	2	15	82	0	20	161	0	1	1
858	2	8	75	0	20	161	0	1	1
859	1	10	14	0	20	161	0	1	0
859	1	12	26	0	20	161	0	1	0
859	2	4	93	0	20	161	0	1	1
859	2	7	88	0	20	161	0	1	1
860	1	14	35	0	20	161	0	1	0
860	1	13	43	0	20	161	0	1	0
860	2	2	100	0	20	161	0	1	1
860	2	6	97	0	20	161	0	1	1
861	1	5	54	0	20	161	0	1	0
861	1	3	62	0	20	161	0	1	0
861	2	1	1	0	20	161	0	1	1
861	2	9	102	0	20	161	0	1	1
862	1	8	75	0	20	161	0	1	0
862	1	11	69	0	20	161	0	1	0
862	2	12	26	0	20	161	0	1	1
862	2	10	14	0	20	161	0	1	1
863	1	7	88	0	20	161	0	1	0
863	1	15	82	0	20	161	0	1	0
863	2	13	43	0	20	161	0	1	1
863	2	14	35	0	20	161	0	1	1
864	1	6	97	0	20	161	0	1	0
864	1	4	93	0	20	161	0	1	0
864	2	3	62	0	20	161	0	1	1
864	2	5	54	0	20	161	0	1	1
865	1	9	102	0	20	161	0	1	0
865	1	2	100	0	20	161	0	1	0
865	2	11	69	0	20	161	0	1	1
865	2	8	75	0	20	161	0	1	1
866	1	10	14	0	20	161	0	1	0
866	1	1	1	0	20	161	0	1	0
866	2	15	82	0	20	161	0	1	1
866	2	7	88	0	20	161	0	1	1
867	1	12	26	0	20	161	0	1	0
867	1	14	35	0	20	161	0	1	0
867	2	4	93	0	20	161	0	1	1
867	2	6	97	0	20	161	0	1	1
868	1	5	54	0	20	161	0	1	0
868	1	13	43	0	20	161	0	1	0
868	2	2	100	0	20	161	0	1	1
868	2	9	102	0	20	161	0	1	1
869	1	3	62	0	20	161	0	1	0
869	1	11	69	0	20	161	0	1	0
869	2	1	1	0	20	161	0	1	1
869	2	10	14	0	20	161	0	1	1
870	1	15	82	0	20	161	0	1	0
870	1	8	75	0	20	161	0	1	0
870	2	12	26	0	20	161	0	1	1
870	2	14	35	0	20	161	0	1	1
871	1	7	88	0	20	161	0	1	0
871	1	4	93	0	20	161	0	1	0
871	2	13	43	0	20	161	0	1	1
871	2	5	54	0	20	161	0	1	1
872	1	6	97	0	20	161	0	1	0
872	1	2	100	0	20	161	0	1	0
872	2	11	69	0	20	161	0	1	1
872	2	3	62	0	20	161	0	1	1
873	1	9	102	0	20	161	0	1	0
873	1	1	1	0	20	161	0	1	0
873	2	15	82	0	20	161	0	1	1
873	2	8	75	0	20	161	0	1	1
874	1	10	14	0	20	161	0	1	0
874	1	12	26	0	20	161	0	1	0
874	2	4	93	0	20	161	0	1	1
874	2	7	88	0	20	161	0	1	1
875	1	14	35	0	20	161	0	1	0
875	1	13	43	0	20	161	0	1	0
875	2	2	100	0	20	161	0	1	1
875	2	6	97	0	20	161	0	1	1
876	1	5	54	0	20	161	0	1	0
876	1	3	62	0	20	161	0	1	0
876	2	1	1	0	20	161	0	1	1
876	2	9	102	0	20	161	0	1	1
877	1	8	75	0	20	161	0	1	0
877	1	11	69	0	20	161	0	1	0
877	2	12	26	0	20	161	0	1	1
877	2	10	14	0	20	161	0	1	1
878	1	7	88	0	20	161	0	1	0
878	1	15	82	0	20	161	0	1	0
878	2	13	43	0	20	161	0	1	1
878	2	14	35	0	20	161	0	1	1
879	1	6	97	0	20	161	0	1	0
879	1	4	93	0	20	161	0	1	0
879	2	3	62	0	20	161	0	1	1
879	2	5	54	0	20	161	0	1	1
880	1	9	102	0	20	161	0	1	0
880	1	2	100	0	20	161	0	1	0
880	2	11	69	0	20	161	0	1	1
880	2	8	75	0	20	161	0	1	1
881	1	10	14	0	20	161	0	1	0
881	1	1	1	0	20	161	0	1	0
881	2	15	82	0	20	161	0	1	1
881	2	7	88	0	20	161	0	1	1
882	1	12	26	0	20	161	0	1	0
882	1	14	35	0	20	161	0	1	0
882	2	4	93	0	20	161	0	1	1
882	2	6	97	0	20	161	0	1	1
883	1	5	54	0	20	161	0	1	0
883	1	13	43	0	20	161	0	1	0
883	2	2	100	0	20	161	0	1	1
883	2	9	102	0	20	161	0	1	1
884	1	3	62	0	20	161	0	1	0
884	1	11	69	0	20	161	0	1	0
884	2	1	1	0	20	161	0	1	1
884	2	10	14	0	20	161	0	1	1
885	1	15	82	0	20	161	0	1	0
885	1	8	75	0	20	161	0	1	0
885	2	12	26	0	20	161	0	1	1
885	2	14	35	0	20	161	0	1	1
886	1	7	88	0	20	161	0	1	0
886	1	4	93	0	20	161	0	1	0
886	2	13	43	0	20	161	0	1	1
886	2	5	54	0	20	161	0	1	1
887	1	6	97	0	20	161	0	1	0
887	1	2	100	0	20	161	0	1	0
887	2	11	69	0	20	161	0	1	1
887	2	3	62	0	20	161	0	1	1
888	1	9	102	0	20	161	0	1	0
888	1	1	1	0	20	161	0	1	0
888	2	15	82	0	20	161	0	1	1
888	2	8	75	0	20	161	0	1	1
889	1	10	14	0	20	161	0	1	0
889	1	12	26	0	20	161	0	1	0
889	2	4	93	0	20	161	0	1	1
889	2	7	88	0	20	161	0	1	1
890	1	14	35	0	20	161	0	1	0
890	1	13	43	0	20	161	0	1	0
890	2	2	100	0	20	161	0	1	1
890	2	6	97	0	20	161	0	1	1
891	1	5	54	0	20	161	0	1	0
891	1	3	62	0	20	161	0	1	0
891	2	1	1	0	20	161	0	1	1
891	2	9	102	0	20	161	0	1	1
892	1	8	75	0	20	161	0	1	0
892	1	11	69	0	20	161	0	1	0
892	2	12	26	0	20	161	0	1	1
892	2	10	14	0	20	161	0	1	1
893	1	7	88	0	20	161	0	1	0
893	1	15	82	0	20	161	0	1	0
893	2	13	43	0	20	161	0	1	1
893	2	14	35	0	20	161	0	1	1
894	1	6	97	0	20	161	0	1	0
894	1	4	93	0	20	161	0	1	0
894	2	3	62	0	20	161	0	1	1
894	2	5	54	0	20	161	0	1	1
895	1	9	102	0	20	161	0	1	0
895	1	2	100	0	20	161	0	1	0
895	2	11	69	0	20	161	0	1	1
895	2	8	75	0	20	161	0	1	1
896	1	10	14	0	20	161	0	1	0
896	1	1	1	0	20	161	0	1	0
896	2	15	82	0	20	161	0	1	1
896	2	7	88	0	20	161	0	1	1
897	1	12	26	0	20	161	0	1	0
897	1	14	35	0	20	161	0	1	0
897	2	4	93	0	20	161	0	1	1
897	2	6	97	0	20	161	0	1	1
898	1	5	54	0	20	161	0	1	0
898	1	13	43	0	20	161	0	1	0
898	2	2	100	0	20	161	0	1	1
898	2	9	102	0	20	161	0	1	1
899	1	3	62	0	20	161	0	1	0
899	1	11	69	0	20	161	0	1	0
899	2	1	1	0	20	161	0	1	1
899	2	10	14	0	20	161	0	1	1
900	1	15	82	0	20	161	0	1	0
900	1	8	75	0	20	161	0	1	0
900	2	12	26	0	20	161	0	1	1
900	2	14	35	0	20	161	0	1	1
901	1	7	88	0	20	161	0	1	0
901	1	4	93	0	20	161	0	1	0
901	2	13	43	0	20	161	0	1	1
901	2	5	54	0	20	161	0	1	1
902	1	6	97	0	20	161	0	1	0
902	1	2	100	0	20	161	0	1	0
902	2	11	69	0	20	161	0	1	1
902	2	3	62	0	20	161	0	1	1
903	1	9	102	0	20	161	0	1	0
903	1	1	1	0	20	161	0	1	0
903	2	15	82	0	20	161	0	1	1
903	2	8	75	0	20	161	0	1	1
